Country,Year,Exports of goods and services (% of GDP),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),Imports of goods and services (% of GDP),"Inflation, consumer prices (annual %)",Trade (% of GDP),"Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Unemployment with advanced education (% of total labor force with advanced education),"Unemployment with advanced education, female (% of female labor force with advanced education)","Unemployment with advanced education, male (% of male labor force with advanced education)",Unemployment with basic education (% of total labor force with basic education),"Unemployment with basic education, female (% of female labor force with basic education)","Unemployment with basic education, male (% of male labor force with basic education)","Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)_x","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",Current account balance (% of GDP),External debt stocks (% of GNI),"Foreign direct investment, net inflows (% of GDP)",Gini index,"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Population growth (annual %),Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),"Unemployment, total (% of total labor force) (modeled ILO estimate)_y",Urban population (% of total population),agr_area_harvested_avg,agr_production_avg,agr_yield_avg,agr_area_harvested_item_count,agr_production_item_count,agr_yield_item_count,agr_area_harvested_total,agr_production_total,agr_yield_total,pop_rural_population,pop_total_population___both_sexes,pop_total_population___female,pop_total_population___male,pop_urban_population,disaster_count,disaster_deaths,disaster_injured,disaster_affected,disaster_total_affected,disaster_damage_usd_thousands,disaster_aid_usd_thousands,Trade_Dependency_Index,Resilience_Score,Spending_Efficiency,Shock_Impact_Score
United Kingdom,2008,0.2216133847285135,2929411764705.88,0.4043429806470414,0.5516138088054412,0.2293783724463211,0.21467982173481945,56.6986069277108,0.7842755871336944,0.4736147757255937,49.954,49.96,52.119,52.063,51.045,2.861,2.711,3.021,8.206,6.803,9.68,5.158,6.174,5.705,12.989,17.315,15.269,-3.88657975994756,0.1327831977699491,8.65204820165557,35.4,81.7,77.6,0.8321772965657246,0.787032622318939,0.2,5.705,80.757,111282.925,919452.9862637364,40495.90731707317,40.0,91.0,41.0,4451317.0,83670221.75,1660332.2,11945543.0,0.0399725910836148,31776709.0,30250598.0,50130678.0,2.0,9.044657998869418e-05,0.0,1.4429917106157932e-05,5000.0,0.0002352719744024,0.0,0.2254958785874173,0.6217693812989226,1.5875422427670125,0.00850932984193855
United Kingdom,2009,0.2144377379886929,2412840006231.5,0.3557907435238616,0.4506231705876243,0.2171660354711027,0.19003977616353446,55.004384033595,0.7746467552926425,0.4136556997469172,47.058,47.058,46.732,46.684,46.894,3.793,3.303,4.315,10.69,8.969,12.456,6.467,8.63,7.627,16.189,22.26,19.35,-3.03919318860907,0.1327831977699491,0.602903980683404,35.1,82.1,78.1,0.8474444091421116,0.756390859593407,0.2,7.627,81.031,107965.175,904772.0182417582,41025.64390243902,40.0,91.0,41.0,4318607.0,82334253.66,1682051.4,11898094.0,0.0403019090056322,31998231.0,30507995.0,50824513.0,3.0,9.044657998869418e-05,0.0001274683431013,1.1774812358624872e-05,4127.0,0.0022774327122153,0.0,0.2158018867298978,0.5990776826990774,1.3958788905822503,0.06220698479391542
United Kingdom,2010,0.2371363980760741,2485482596184.71,0.4319090422045992,0.4606011502439227,0.2433438193826312,0.19842738981024474,59.2727749722888,0.7691170087929399,0.4032631522265897,45.223,45.241,46.333,46.285,45.784,3.96,3.5,4.455,11.822,10.214,13.456,6.98,8.741,7.924,17.825,22.356,20.206,-2.77184107542602,0.1327831977699491,2.6849735901,33.7,82.4,78.5,0.859327999471839,0.783888646646516,0.2,7.924,81.302,109623.125,890334.1376923077,42811.10731707317,40.0,91.0,41.0,4384925.0,81020406.53,1755255.4,11837146.0,0.040645898807091,32225934.0,30780549.0,51469697.0,2.0,0.0,0.0,1.1543933684926346e-06,400.0,2.352719744024092e-06,0.0,0.24024010872935264,0.6258084635320501,1.3906553016729848,8.62824278221417e-05
United Kingdom,2011,0.2662206316930661,2663805834828.07,0.4197486203520476,0.489907205822392,0.2634551788116831,0.21996753185066165,63.5654009707745,0.7672362519892619,0.3974745571051639,44.565,44.595,45.123,45.082,44.848,4.214,4.086,4.35,12.051,10.632,13.434,7.445,8.798,8.169,18.838,24.167,21.647,-1.63097008877188,0.1327831977699491,1.01403975166563,33.2,83.0,79.0,0.8778961093620401,0.781506562236639,0.2,8.169,81.57,111095.7,932076.2324175824,43252.19512195122,40.0,91.0,41.0,4443828.0,84818937.15,1773340.0,11760347.0,0.040991639304761,32455054.0,31054232.0,52051535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648379052523746,0.6266667114204335,1.38881588574858,0.0
United Kingdom,2012,0.2573830835613468,2707089726614.64,0.4238648616535732,0.4943486598392265,0.2569439197908007,0.19970040778916695,62.2259827334183,0.7693420566156022,0.4014861881428033,45.119,45.148,44.892,44.861,45.004,4.279,4.147,4.417,12.144,10.761,13.453,7.638,8.782,8.25,18.845,24.923,22.046,-3.14718914670129,0.1327831977699491,1.72697599448212,33.1,82.8,79.1,0.87632813563798,0.712282568284022,0.5,8.25,81.837,112841.825,863576.7945054945,40814.178048780486,40.0,91.0,41.0,4513673.0,78585488.3,1673381.3,11669597.0,0.0413018948542857,32665363.0,31295121.0,52580733.0,4.0,9.044657998869418e-05,0.0,1.1529503767820186e-05,3995.0,0.0155797101449275,0.0,0.25716350167607377,0.6284847185150403,1.4868317256611476,0.37967523303168277
United Kingdom,2013,0.253600604989334,2784853502534.29,0.4270958215553198,0.5051911458010738,0.2581114050436955,0.19525214554158904,61.9991119149908,0.7787940651674193,0.4035054655107424,45.174,45.181,44.99,44.912,45.081,3.789,3.488,4.117,11.832,11.291,12.342,7.116,8.22,7.704,18.083,23.301,20.822,-4.65119373117684,0.1327831977699491,1.95605174026818,32.7,82.9,79.2,0.8797116578846387,0.669537112028056,0.2,7.704,82.102,109693.0,903792.0374725276,41926.51219512195,40.0,91.0,41.0,4387720.0,82245075.41,1718987.0,11569344.0,0.041596820466131,32864341.0,31525047.0,53071766.0,5.0,0.0087394007914075,0.0,1.3852720421911614e-05,4800.0,0.0070581592320722,0.0,0.25585600501651473,0.6282757881704318,1.540046266523861,0.38010195165814714
United Kingdom,2014,0.2339126053333473,3064708247921.43,0.4425853791619211,0.5519698301690129,0.2445145494750074,0.18197304580291027,59.0948041195932,0.792747030172483,0.4313984168865434,47.032,47.025,47.018,46.931,47.025,3.149,3.123,3.176,9.774,8.98,10.525,6.024,6.661,6.363,15.189,19.435,17.411,-5.01141706795707,0.1327831977699491,1.92156774768545,33.1,83.2,79.5,0.8898622246246148,0.747135714780007,0.2,6.363,82.365,112807.375,978617.116304348,43274.11707317073,40.0,92.0,41.0,4512295.0,90032774.7,1774238.8,11465340.0,0.0419244935863663,33084442.000000004,31781474.0,53550346.0,2.0,7.91407574901074e-05,0.0,5.483368500340014e-05,19000.0,0.0034067381893468,0.0,0.23921357740417734,0.6481064552174363,1.7536366245412367,0.08445249725078267
United Kingdom,2015,0.2255205002979066,2927911140916.73,0.4317932448278174,0.5234569151683559,0.2312613816831154,0.16486246526422427,57.2035496863734,0.8020382902795415,0.4500026923698237,48.745,48.74,49.346,49.277,49.053,2.906,2.833,2.984,8.399,7.971,8.799,5.344,5.669,5.517,13.453,16.497,15.046,-4.94667701136357,0.1327831977699491,1.54832168533284,33.3,82.8,79.2,0.8780611592277316,0.721624002974263,0.2,5.517,82.626,110244.325,940345.415376344,42491.009756097556,40.0,93.0,41.0,4409773.0,87452123.63,1742131.4,11361769.0,0.042279442085986,33318006.999999996,32064103.0,54035311.0,2.0,3.391746749576032e-05,0.0,0.0001835485455903,63600.0,0.0112930547713156,0.0,0.228390940990511,0.6451828987868675,1.7586520535197696,0.2722422050600285
United Kingdom,2016,0.2376603914650487,2689106566899.61,0.4284483921228075,0.4768160206803514,0.2477048052071496,0.17497915011614526,59.7003984143761,0.813065633589995,0.4606644768725429,50.099,50.091,49.325,49.266,49.702,2.76,2.785,2.732,7.409,6.78,7.984,4.715,5.001,4.867,11.241,14.697,13.033,-5.49879734304565,0.1327831977699491,12.0788528134648,33.1,83.0,79.4,0.8848282037210486,0.79421971482011,0.2,4.867,82.886,110961.8,900049.2433695652,41751.24878048781,40.0,92.0,41.0,4438472.0,82804530.39,1711801.2000000002,11259199.0,0.0426309895866031,33547622.000000004,32345736.0,54529375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24268259833609915,0.6500472170250416,1.5492943651523599,0.0
United Kingdom,2017,0.2605063758777185,2680148052335.3,0.4366089405545321,0.4726270935317602,0.2640658122506407,0.19945586752592653,63.1216500310687,0.8197366940474851,0.4630068386193526,49.888,49.876,49.345,49.294,49.609,2.733,2.78,2.682,6.702,6.148,7.216,4.322,4.567,4.452,10.854,13.712,12.336,-3.49784868993649,0.1327831977699491,4.67730914435461,32.6,83.1,79.5,0.8882117259677078,0.545706020084833,0.2,4.452,83.143,112884.4,980704.3357608696,41111.148780487805,40.0,92.0,41.0,4515376.0,90224798.89,1685557.1,11156164.0,0.0429480629495347,33762995.0,32591476.0,55025421.0,2.0,0.0,0.0,8.657950263694759e-07,300.0,0.0,0.0,0.2622860940641796,0.6553970447210398,1.422546955951454,2.0158647637709536e-05
United Kingdom,2018,0.2684330169435237,2871340347581.79,0.4227119806754008,0.5039824803739333,0.2724131842325421,0.19527068054033014,64.542648250433,0.8263916796604992,0.4744224866727695,49.009,48.995,50.529,50.47,49.789,2.595,2.513,2.688,6.162,6.201,6.127,4.044,4.188,4.12,10.575,12.436,11.555,-3.92206514953074,0.1327831977699491,-0.872604333652357,33.7,83.1,79.5,0.8882117259677078,0.488451313281444,0.5,4.12,83.398,110354.225,928055.1388043478,40303.97317073171,40.0,92.0,41.0,4414169.0,85381072.77,1652462.9,11052278.0,0.0432217409129411,33952202.0,32800273.0,55521226.0,3.0,0.0092933860938383,1.0848369625649885e-05,2.2510670685606375e-06,784.0,4.705439488048184e-05,0.0,0.27042310058803287,0.6491291113561276,1.5362749152514026,0.21640321108401753
United Kingdom,2019,0.2690612654802556,2851407164907.81,0.4251473344262872,0.4978954263291014,0.2731873362155205,0.18650687582638167,64.6651336372235,0.839910623864714,0.4676107910182543,49.412,49.398,48.482,48.415,48.934,2.344,2.248,2.454,5.272,5.014,5.509,3.414,3.793,3.613,8.806,12.128,10.529,-2.6851488847368,0.1327831977699491,0.694070007703284,32.8,83.275,79.554,0.8920359313557604,0.514596380840432,0.5,3.613,83.652,111025.55,1021162.631011236,40198.18780487805,40.0,89.0,41.0,4441022.0,90883474.16,1648125.7,10946740.0,0.0434682432027569,34117977.0,32992981.0,56012276.0,3.0,0.0018880723572639,0.0,1.3852720421911614e-05,4800.0,0.0,0.0,0.2711243008478881,0.6560303618690011,1.5593778451776397,0.04375335150912377
United Kingdom,2020,0.2464799043756227,2696778386607.65,0.2927496683453882,0.4700074520687932,0.2284502578148115,0.17468008019104886,58.7811375973028,0.8366313555916346,0.4407140164773033,48.051,48.026,46.702,46.624,47.357,3.238,3.066,3.432,6.445,5.89,6.933,4.156,4.76,4.472,11.58,15.041,13.371,-2.95839949111081,0.1327831977699491,5.82864205974736,32.6,82.4,78.362,0.8569364269179833,0.169447088341033,0.5,4.472,83.903,104992.2,896832.3248888889,39674.68048780488,40.0,90.0,41.0,4199688.0,80714909.24,1626661.9,10839028.0,0.0436338944083189,34223101.0,33128760.000000004,56495180.0,4.0,0.0289429055963821,0.0,1.9855565938073313e-05,6880.0,0.0,0.0,0.2374650810952171,0.5816382131847867,1.5286571018452233,0.663752291716294
United Kingdom,2021,0.2408543894312738,3143323050707.26,0.5023496443734189,0.546131867300818,0.2317940563222746,0.19883366151581924,58.5845366237858,0.8287707566429294,0.4109364062247589,46.013,45.993,43.462,43.406,44.701,3.278,3.085,3.492,7.486,7.382,7.576,4.594,5.04,4.826,11.168,14.209,12.715,-0.440671238610714,0.1327831977699491,0.160847823124997,32.4,82.671,78.72,0.8676135027295109,0.358937930235741,0.5,4.826,84.152,107336.175,962132.909,39182.31707317073,40.0,90.0,41.0,4293447.0,86591961.81,1606475.0,10729342.0,0.0438518244558068,34370631.0,33298161.0,56970141.0,1.0,1.1305822498586772e-05,0.0,0.0,0.0,0.0,0.0,0.23632422287677418,0.663266589934342,1.6468710957759196,0.0002578128692709485
United Kingdom,2022,0.2912683323473548,3114042471144.39,0.4608484327822884,0.5360528163126859,0.2992484891703904,0.28420190144599417,68.8805301397863,0.8336575093635968,0.4374562489903613,49.919,49.9,47.491,47.401,48.671,2.359,2.204,2.52,6.488,6.364,6.579,3.576,3.871,3.73,8.058,12.712,10.452,-2.27877411232757,0.1327831977699491,1.44178892281254,32.4,83.018,79.1,0.8799262227100355,0.921336799385098,0.5,3.73,84.398,107007.6,948497.858777778,38997.373170731706,40.0,90.0,41.0,4280304.0,85364807.29,1598892.2999999998,10618119.0,0.0442028734274557,34621061.0,33558255.0,57438662.0,4.0,0.039287733182589,0.0,0.0,0.0,0.0023119800489365,0.0,0.2952584107588726,0.6391333116318065,1.2855412142530005,0.9410875112516108
United Kingdom,2023,0.2730217219221342,3369861888972.88,0.4115160471658685,0.5726791152370592,0.2734450238249392,0.26638026970416684,65.0323382579942,0.8276455175296178,0.4328522965914598,47.436,47.428,47.205,47.177,47.318,2.681,2.422,2.951,6.685,5.387,7.635,3.658,4.279,3.984,9.361,14.055,11.828,-3.51213275320832,0.1327831977699491,0.409209760829812,32.4,83.208,79.362,0.8876026919633091,1.30497972307431,0.5,3.984,84.642,105897.325,1104800.488955224,38908.178048780486,40.0,67.0,41.0,4235893.0,74021632.76,1595235.3,10505374.0,0.0445491942816073,34870368.0,33812594.0,57900076.0,1.0,0.0209270774448841,0.0,0.0,0.0,0.0,0.0,0.27323337287353666,0.6326590100074634,1.4346946231485271,0.46974155292346087
United Kingdom,2024,0.2576031601308443,3643834188782.91,0.4193299891042174,0.6127856702980158,0.2587974157256309,0.21073287523922493,62.4075013968837,0.8253950393029946,0.4266867696946852,47.212,47.428,46.712,47.177,46.955,2.681,2.422,2.951,6.685,5.387,7.635,3.759,4.43,4.111,9.71,14.914,12.444,-2.65199665914344,0.1327831977699491,0.0961822157060989,32.4,83.208,79.362,0.8876026919633091,1.0659564474212,0.5,4.111,84.884,105897.325,1104800.488955224,38908.178048780486,0.0,0.0,0.0,0.0,0.0,0.0,10505374.0,0.0445491942816073,34870368.0,33812594.0,57900076.0,1.0,5.652911249293386e-05,0.0,2.1644875659236897e-06,750.0,0.0,0.0,0.25820028792823757,0.6442951817220928,1.7838579751803214,0.0013174712480005818
United States,2000,0.0283982835244621,10250952000000.0,0.452391305585288,0.4224437869107326,0.0606310109632638,0.21239617530441393,25.1029855568536,0.8438650356057804,0.6317915028808356,52.196,57.379,56.346,61.922,54.346,1.934,2.095,1.789,8.666,10.582,7.619,4.101,3.903,3.992,8.864,9.631,9.278,-3.92088461637514,0.1327831977699491,3.40578123865959,40.1,79.3,74.1,0.7319095031586436,1.11276899679534,0.7,3.992,79.057,1152431.3295454546,5944383.065333333,17252.34367816092,88.0,150.0,87.0,101413957.0,891657459.8,1500953.9,59054865.0,0.1908768456178458,141690786.0,139793345.0,222927913.0,26.0,0.001831543244771,0.0011472150879124,0.0002345265567429,88061.0,0.0272520233389798,0.0,0.04451464724386295,0.6396766577616563,1.2238348986885317,0.1596063080542114
United States,2001,0.0170290874825826,10581929000000.0,0.4177181968708364,0.4318244212214475,0.0475435074293946,0.20369633976503354,22.9671830154975,0.8362134096352617,0.6030100694631415,50.988,56.043,54.047,59.373,52.573,2.563,2.587,2.541,9.67,11.722,8.544,4.651,4.796,4.731,9.541,11.31,10.492,-3.72407526075822,0.1327831977699491,1.63009976725416,40.6,79.5,74.3,0.7386765476519606,0.989741382223669,1.0,4.731,79.234,1117023.6477272727,5760511.734333334,16265.798850574713,88.0,150.0,87.0,98298081.0,864076760.15,1415124.5,59153827.0,0.1927991100577167,142977805.0,141301834.0,225698564.0,26.0,0.0017297908422837,0.0017926930806386,0.0003718099021075,205392.0,0.0393459439111613,0.0,0.0322862974559886,0.6242846943184706,1.2833563105460517,0.22427496396784574
United States,2002,0.0104550147725038,10929108000000.0,0.4259910725812097,0.441910915838071,0.0463022398332641,0.18410440054975877,22.2863842136065,0.8246234467681525,0.5706208604813956,49.382,54.276,51.963,57.093,50.719,3.328,3.174,3.47,10.107,12.087,9.055,5.609,5.926,5.783,11.031,12.718,11.935,-4.17334150234402,0.1327831977699491,1.01613965201918,40.4,79.6,74.4,0.7420600698986197,0.927797485710314,1.0,5.783,79.409,1090833.7159090908,5602473.495466666,16051.852873563215,88.0,150.0,87.0,95993367.0,840371024.3199999,1396511.2,59200835.0,0.1947276944696524,144321174.0,142763163.0,228306012.0,28.0,0.0050197851893725,0.0008895663093032,0.0004993443954751,176761.0,0.0512709392057218,0.0,0.02837862730288395,0.6191315339091107,1.3945308167642831,0.296205113771056
United States,2003,0.0093548600250643,11456450000000.0,0.4381537816649479,0.4593328741208925,0.0512867316193777,0.19491135218195615,22.6272972866813,0.8222443697857222,0.5483549620375854,47.738,52.466,50.368,55.333,49.1,3.456,3.25,3.648,10.321,12.281,9.284,5.658,6.263,5.989,11.34,13.243,12.362,-4.55897769378821,0.1327831977699491,1.0221840098809,40.8,79.7,74.5,0.745443592145278,0.859481712840946,1.0,5.989,79.583,1133621.5,5890846.908133334,16580.564367816092,88.0,150.0,87.0,99758692.0,883627036.22,1442509.1,59214430.0,0.1966693870991347,145673986.0,144234114.0,230813194.0,22.0,0.0026116449971735,0.0016814972919757,0.0007451464894448,274916.0,0.0892527762092979,0.0,0.030320795822220997,0.621287284163984,1.4017061696086726,0.4794370234313062
United States,2004,0.0161706403882582,12217196000000.0,0.4498390163272336,0.4854132719188033,0.0653010043593558,0.20134344782456884,24.4480566571904,0.8204439872044237,0.5562974530181466,47.512,52.225,50.552,55.549,49.086,3.099,3.06,3.136,9.884,12.706,8.437,5.396,5.639,5.529,10.909,12.549,11.791,-5.20485224269137,0.1327831977699491,1.74869094348654,40.5,80.1,75.0,0.760710704721665,0.925483968943482,1.0,5.529,79.757,1115865.382022472,6436803.5874829935,17102.060227272726,89.0,147.0,88.0,99312019.0,946210127.36,1504981.3,59219920.0,0.1986484804032526,147055590.0,145730664.0,233319404.0,20.0,0.0024759751271905,0.0001681497291975,0.0147168992975652,5100537.0,0.2622354131375871,0.0,0.040735822373807004,0.62437704317435,1.452777937770162,1.4074863761232486
United States,2005,0.0202308187607619,13039197000000.0,0.4457940102951821,0.5134128637183311,0.0748578864077413,0.21264720155574385,25.6385573436769,0.824687746146056,0.567013084917344,47.895,52.641,50.205,55.15,49.091,2.711,2.794,2.632,8.804,11.647,7.392,5.097,5.073,5.084,10.056,12.266,11.24,-5.74598267055862,0.1327831977699491,1.09166231632209,41.3,80.1,75.0,0.760710704721665,0.921713167161207,1.0,5.084,79.928,1117246.8988764044,6243219.025238096,16327.018181818185,89.0,147.0,88.0,99434974.0,917753196.71,1436777.6,59237094.0,0.2006635076754001,148465446.0,147251217.0,235892407.0,16.0,0.0223063877897117,0.0001274683431013,0.0024485116243241,850004.0,0.7484487577639752,0.0,0.0475443525842516,0.6217409271424977,1.4862947164633848,3.853851059560927
United States,2006,0.0278077938565423,13815583000000.0,0.4380308802772032,0.5388425082808089,0.0825906244584618,0.21001202280604714,26.9752858058903,0.8309247858026972,0.5789672069355447,47.543,52.251,51.161,56.206,49.415,2.427,2.517,2.34,8.126,10.018,7.186,4.627,4.619,4.623,9.617,11.124,10.43,-5.91102091022869,0.1327831977699491,2.16033590475335,41.7,80.3,75.2,0.767477749214982,0.964253917136075,1.0,4.623,80.099,1076420.5393258426,5992944.753774835,16708.46477272727,89.0,151.0,88.0,95801428.0,904934657.82,1470344.9,59269355.0,0.2027357007486145,149918725.0,148811484.0,238558001.0,29.0,0.0038213680045223,0.000802779352298,0.0002394615883932,83837.0,0.0309258422736683,0.0,0.05519920915750205,0.6347877938239777,1.5719032939610555,0.17653168413379336
United States,2007,0.0372587113163376,14474228000000.0,0.4293607208222666,0.5592488980010399,0.0850372865041475,0.20411501289762204,28.0120155631098,0.8309569354916491,0.569382370362393,47.133,51.801,49.54,54.425,48.379,2.42,2.499,2.343,7.952,9.257,7.308,4.499,4.723,4.622,9.353,11.442,10.472,-5.08872735734161,0.1327831977699491,2.39469075656401,41.1,80.6,75.5,0.7776283159549586,0.951055242772428,1.0,4.622,80.269,1119461.269662921,6399036.631721854,16994.467045454545,89.0,151.0,88.0,99632053.0,966254531.39,1495513.1,59309491.0,0.2048769796224324,151426289.0,150417936.0,241285684.0,23.0,0.0039796495195025,0.0014130001437408,0.0019234213707482,668118.0,0.0466356107660455,0.0,0.06114799891024256,0.6327680277896234,1.6599887452774953,0.2633356786291236
United States,2008,0.048314525110538,14769862000000.0,0.4083675823878593,0.5653166553550107,0.0952394260540228,0.21969877094573984,29.8677875257061,0.8255718625922294,0.5368046954929728,45.669,50.18,47.587,52.254,46.661,3.013,3.097,2.931,10.463,11.615,9.886,5.414,6.091,5.784,11.085,14.208,12.76,-4.71585990444596,0.1327831977699491,2.30937838146355,41.1,80.6,75.6,0.7793613395447099,0.945865287282592,1.0,5.784,80.438,1156909.3522727273,6359380.79704698,16983.3875,88.0,149.0,88.0,101808023.0,947547738.76,1494538.1,59345012.0,0.2070265725841881,152941701.0,152028632.0,244029055.0,21.0,0.0034256642170717,0.0020828869681247,0.0386437509078041,13391218.0,0.2722755505364201,0.0,0.0717769755822804,0.601937692762619,1.6038126818291538,1.5284333805379702
United States,2009,0.0311499713724435,14478067000000.0,0.3784917723292265,0.5492656435693242,0.0539769266247156,0.15343101558598427,24.759527635837,0.7973926602260123,0.4317753486618922,42.794,47.007,42.551,46.698,42.668,5.337,5.028,5.645,14.852,15.151,14.695,8.046,10.264,9.254,14.766,19.943,17.517,-2.62283632200348,0.1327831977699491,1.11260018343609,40.8,80.9,76.0,0.7912449298744373,0.876651298802912,1.0,9.254,80.606,1126677.7613636365,6572391.158859061,17272.08863636364,88.0,149.0,88.0,99147643.0,979286282.67,1519943.8,59361054.0,0.2091259784628059,154424570.0,153598884.0,246715308.0,17.0,0.001639344262295,0.0006698868243838,2.8138338357007967e-05,11323.0,0.0576698663655185,0.0,0.04256344899857955,0.5939398275822128,1.9190651577498956,0.2869416286298367
United States,2010,0.0473435937195459,15048971000000.0,0.4370386018889631,0.5661637520142614,0.0773924082544004,0.18495768860342776,28.2198829408336,0.7842916619781704,0.4094825265198427,41.025,45.074,40.926,44.932,40.973,5.474,5.256,5.695,15.274,15.755,15.027,8.601,10.496,9.633,15.735,20.674,18.361,-2.87064145448882,0.1327831977699491,1.75453192115262,40.2,81.0,76.2,0.7963614757108508,0.846129865832117,1.2,9.633,80.772,1142999.4886363635,6483845.614563758,17079.46363636364,88.0,149.0,88.0,100583955.0,966092996.57,1502992.8,59344315.0,0.2112159054147658,155905644.0,155157146.0,249297076.0,14.0,0.0015602035048049,0.0007349770421377,3.5497596081148514e-05,12571.0,0.044242894786373,0.0,0.06236800098697315,0.6092978733991639,1.7818354340257343,0.22050116129644268
United States,2011,0.0613879129738326,15599732000000.0,0.4244802223410349,0.5822981137030616,0.0933795287776121,0.20892032899536975,30.842478575914,0.778038547477053,0.4188519735070808,40.849,44.896,41.841,45.994,41.362,5.136,5.17,5.102,13.601,15.624,12.537,8.453,9.363,8.949,15.657,18.691,17.272,-2.91862065322661,0.1327831977699491,1.68911235141732,41.2,81.1,76.3,0.7997449979575064,0.79239433316435,1.0,8.949,80.944,1103181.1022727273,6346624.0733557055,17512.087499999998,88.0,149.0,88.0,97079937.0,945646986.93,1541063.7,59275426.0,0.2133078622391591,157318464.0,156786614.0,251775947.0,22.0,0.0090785754663651,0.009758108478272,0.0011419836397813,431398.0,0.2796583850931677,0.0,0.07738372087572234,0.6024465473771295,1.7040983308452962,1.4047098162365002
United States,2012,0.0623140144792008,16253970000000.0,0.4325287318502808,0.601948976021137,0.0906258322887737,0.19173974702110824,30.681839575193,0.7799514539696828,0.4392601367723869,41.298,45.401,42.341,46.558,41.838,4.741,4.986,4.493,12.739,14.826,11.597,7.888,8.219,8.069,14.611,17.616,16.211,-2.57236847367136,0.1327831977699491,1.54020833064168,41.2,81.2,76.4,0.8031285202041683,0.79838290137163,1.0,8.069,81.119,1167850.8409090908,6290661.900201342,17930.992045454546,88.0,149.0,88.0,102770874.0,937308623.13,1577927.3,59160759.0,0.2153778074624464,158649476.0,158465878.0,254174664.0,24.0,0.0035952515545505,0.0022700213441672,0.0002638048585513,93551.0,0.4635846038019951,0.0,0.07646992338398725,0.6131581542686104,1.8548676782808675,2.18087232951721
